subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
19,15,27,-11,FALSE,10,1,1,0,4725,8.460622839927844,8.511609620947125,4972.159943442294,8.472939611211945,4783.5566182893945
19,16,27,-10,FALSE,10,1,1,0,4271,8.359603270841466,8.511609620947125,4972.159943442294,8.467793485273177,4759.00306552067
19,17,27,-9,FALSE,10,1,1,0,3734,8.225235324101668,8.511609620947125,4972.159943442294,8.462383987047312,4733.328752065615
19,18,27,-8,FALSE,10,1,1,0,3709,8.21851757748959,8.511609620947125,4972.159943442294,8.456594788640917,4706.005738281583
19,19,27,-7,FALSE,10,1,1,0,3979,8.288785810426928,8.511609620947125,4972.159943442294,8.45024690844284,4676.22719295786
19,20,27,-6,FALSE,10,1,1,0,4366,8.38160253710989,8.511609620947125,4972.159943442294,8.443043503383942,4642.663466032064
19,21,27,-5,FALSE,10,1,1,0,4058,8.30844552038576,8.511609620947125,4972.159943442294,8.434453008514618,4602.951506257472
19,22,27,-4,FALSE,10,1,1,0,4884,8.493719835230594,8.511609620947125,4972.159943442294,8.423448072665007,4552.574029092312
19,23,27,-3,FALSE,10,1,1,0,5159,8.54849804124465,8.511609620947125,4972.159943442294,8.407902538417625,4482.34908993646
19,24,27,-2,FALSE,10,1,1,0,3654,8.203577736937952,8.511609620947125,4972.159943442294,8.383240868504757,4373.158817526478
19,25,27,-1,FALSE,10,1,1,0,4308,8.36822903827628,8.511609620947125,4972.159943442294,8.340055878115932,4188.323770568174
19,27,27,1,FALSE,10,2,0,1,2433,7.796880342783522,7.363200111285416,1576.8746718367265,8.148660150627393,3458.7417665462417
20,1,13,-11,FALSE,2,1,1,0,6989,8.85209276347713,8.852537360630924,6992.107980356289,8.440355279652536,4630.199708116478
20,2,13,-10,FALSE,2,1,1,0,6443,8.770749549138642,8.852537360630924,6992.107980356289,8.445082025580206,4652.1372915784195
20,4,13,-8,FALSE,2,1,1,0,6513,8.781555458546402,8.852537360630924,6992.107980356289,8.44940642945297,4672.298573442667
20,10,13,-2,FALSE,2,1,1,0,5665,8.642062173462106,8.852537360630924,6992.107980356289,8.329513220363122,4144.399651810425
20,13,13,1,FALSE,2,2,0,1,1597,7.3758821482150125,7.496190796571304,1801.168313827481,7.376304742787061,1597.6750261527104
20,14,13,2,FALSE,2,2,0,1,1718,7.4489161025442,7.468504228931069,1751.9841574972795,7.304681538374447,1487.2462555649543
20,15,13,3,FALSE,2,2,0,1,858,6.754604099487962,7.442728651113946,1707.4027771527951,7.287849987317636,1462.4230865320271
20,16,13,4,FALSE,2,2,0,1,1618,7.388946097618437,7.418617208323828,1666.7271770579257,7.282507721258576,1454.6312648365672
20,17,13,5,FALSE,2,2,0,1,3224,8.07837810362652,7.395967989301849,1629.401403607001,7.280396929509894,1451.5640793990365
20,18,13,6,FALSE,2,2,0,1,1761,7.473637108496206,7.374613737593198,1594.9756323730742,7.279465620641641,1450.2128542007247
20,19,13,7,FALSE,2,2,0,1,1151,7.048386408721883,7.354414348305984,1563.081306068152,7.279049086495967,1449.6089168174578
20,21,13,9,FALSE,2,2,0,1,1821,7.507141079727608,7.317023398797088,1505.7153784974369,7.27886099875784,1449.336288794922
20,22,13,10,FALSE,2,2,0,1,2314,7.746732907753622,7.299643628145307,1479.7724843423953,7.278913177687194,1449.4119155837907
20,23,13,11,FALSE,2,2,0,1,1579,7.364547014255642,7.283036552072679,1455.4007221109964,7.2790114176111365,1449.554312694565
20,24,13,12,FALSE,2,2,0,1,1331,7.193685818395112,7.267136378189846,1432.4426003033855,7.279137408865541,1449.7369553661968
20,25,13,13,FALSE,2,2,0,1,2129,7.663407664893479,7.25188537509736,1410.7621582459133,7.2792801135874585,1449.9438544376521
20,26,13,14,FALSE,2,2,0,1,1641,7.403061091090091,7.237232607033971,1390.2412984056273,7.279432632664468,1450.1650154012511
20,28,13,16,FALSE,2,2,0,1,1470,7.293017679772782,7.209546039393737,1352.278246961435,7.279750907224442,1450.626639491123
20,29,13,17,FALSE,2,2,0,1,600,6.396929655216146,7.196436003168152,1334.6655340705497,7.279911821464771,1450.8600847566474
20,30,13,18,FALSE,2,2,0,1,1099,7.002155954403621,7.1837704615766125,1317.8678725288933,7.280071979434213,1451.092470170458
20,31,13,19,FALSE,2,2,0,1,887,6.787844982309579,7.17152025932284,1301.822206534052,7.280230511231027,1451.3225327027283
20,32,13,20,FALSE,2,2,0,1,1235,7.118826249062078,7.159659018786495,1286.472195259203,7.2803868371900125,1451.5494298239435
20,33,13,21,FALSE,2,2,0,1,1252,7.132497551660044,7.148162798011326,1271.7673141146324,7.280540578011083,1451.7726093805734
20,34,13,22,FALSE,2,2,0,1,1190,7.081708586105575,7.137009799764516,1257.6620994186108,7.2806914942565895,1451.9917219855204
20,35,13,23,FALSE,2,2,0,1,1492,7.307872780763706,7.126180122780502,1244.1155101172774,7.280839444915864,1452.2065610104457
20,36,13,24,FALSE,2,2,0,1,1425,7.261927092702751,7.115655548055865,1231.0903856418083,7.280984358604706,1452.4170208690507
20,37,13,25,FALSE,2,2,0,1,1390,7.237059026124737,7.105419354430721,1218.5529831956953,7.281126213290528,1452.623067643233
20,1,10,-8,FALSE,4,1,1,0,5713,8.650499558724462,8.69618392358363,5980.0482984959835,8.791491398833823,6578.035337668872
