subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
12,21,6,16,FALSE,8,2,0,1,2592,7.860185057472165,7.409459294574823,1651.5331124841284,7.3997511389261055,1635.577347809359
12,22,6,17,FALSE,8,2,0,1,2892,7.969703583278656,7.407976732188291,1649.086425742464,7.399751117399431,1635.577312600818
12,24,6,19,FALSE,8,2,0,1,1283,7.1569563646156364,7.405203736673034,1644.5198509515408,7.399751093314962,1635.577273208808
12,25,6,20,FALSE,8,2,0,1,1613,7.385851078125209,7.403902766482181,1642.3817707380615,7.399751086552562,1635.5772621483795
12,26,6,21,FALSE,8,2,0,1,1613,7.385851078125209,7.4026528280782395,1640.330177138805,7.399751081780688,1635.5772543436117
12,27,6,22,FALSE,8,2,0,1,4160,8.333270353255308,7.4014500685787175,1638.3584404361213,7.3997510783600315,1635.5772487488634
12,28,6,23,FALSE,8,2,0,1,1898,7.5485559791698735,7.4002910556119605,1636.460661746957,7.399751075872578,1635.5772446804406
12,29,6,24,FALSE,8,2,0,1,1593,7.373374309910049,7.399172718265424,1634.6315696344311,7.399751074039853,1635.5772416828772
12,30,6,25,FALSE,8,2,0,1,1520,7.326465613840322,7.3980922980490185,1632.8664343558478,7.399751072673152,1635.577239447533
12,31,6,26,FALSE,8,2,0,1,4447,8.399984990510696,7.397047307901982,1631.1609962587186,7.399751071642586,1635.5772377619628
12,32,6,27,FALSE,8,2,0,1,1722,7.451241684987676,7.396035497710171,1629.5114056152647,7.399751070857453,1635.5772364778175
12,33,6,28,FALSE,8,2,0,1,1121,7.02197642307216,7.395054825131112,1627.914171772237,7.3997510702535685,1635.577235490117
12,34,6,29,FALSE,8,2,0,1,1626,7.3938782901077555,7.3941034307756235,1626.36611993865,7.399751069784948,1635.5772347236516
12,35,6,30,FALSE,8,2,0,1,7221,8.884748726451182,7.393179616987945,1624.8643542759548,7.399751069418268,1635.577234123918
12,36,6,31,FALSE,8,2,0,1,1586,7.368970402194793,7.392281829615855,1623.4062262197442,7.39975106912912,1635.5772336509954
12,37,6,32,FALSE,8,2,0,1,970,6.877296071497429,7.391408642279039,1621.989307168416,7.39975106889945,1635.5772332753513
